bbl,street_number,street_name,first_area_type,year,year_built,gross_floor_area,eui_kbtu_sf,steam_kbtu_sf,natural_gas_kbtu_sf,electricity_kbtu_sf,total_ghg_mmco2e_sf,direct_ghg_mmco2e_sf,indirect_ghg_mmco2e_sf
2057850268,3299,CAMBRIDGE AVENUE,Multifamily Housing,2017,1954,111675,43.9,,30.063516454,14.0001916275,0.0028959033,0.0015965973,0.001299306
2057850268,3299,CAMBRIDGE AVENUE    ,Multifamily Housing,2016,1954,111675,87.7,,3.7292142377,14.1088426237,0.0065511529,0.0053807925,0.0011703604
2057850284,5620,SYLVAN AVENUE,Multifamily Housing,2017,1960,80120,138.4,,108.2525823764,12.8345656515,0.0069408387,0.0057501248,0.0011907139
2057850284,5620,SYLVAN AVENUE       ,Multifamily Housing,2016,1960,80120,135.2,,98.8779343485,12.5643971543,0.0068047928,0.0057626061,0.0010421867
2057870130,3200,NETHERLAND AVENUE,Multifamily Housing,2017,1957,88470,60.9,,59.8421928337,11.2486379564,0.0042229004,0.0031784786,0.0010444218
2057870130,3200,NETHERLAND AVENUE   ,Multifamily Housing,2016,1957,88470,58.2,,57.1523442975,10.7581010512,0.0039278852,0.0030360574,0.0008918277
2057870137,3220,NETHERLAND AVENUE,Multifamily Housing,2017,1954,100498,62,,3.6386495254,11.8949999005,0.0047981054,0.0036936058,0.0011035045
2057870137,3220,NETHERLAND AVENUE   ,Multifamily Housing,2016,1954,100498,82.6,,3.4188143048,12.0670411351,0.0062399252,0.0052389102,0.0010010149
2057870148,3260,NETHERLAND AVENUE,Multifamily Housing,2017,1949,51000,88.1,,53.7163352941,14.5961529412,0.0047823529,0.003427451,0.001354902
2057870148,3260,NETHERLAND AVENUE   ,Multifamily Housing,2016,1949,51000,92.3,,53.5098019608,14.0140215686,0.0049078431,0.003745098,0.0011627451
2057870154,3300,NETHERLAND AVENUE,Multifamily Housing,2017,1941,81880,57.8,,49.7937042013,8.9838324377,0.0034782609,0.0026453346,0.0008341475
2057870154,3300,NETHERLAND AVENUE   ,Multifamily Housing,2016,1941,81880,61.8,,53.3991255496,9.4132999511,0.003617489,0.0028358574,0.0007804104
2057870169,3247,JOHNSON AVENUE,Multifamily Housing,2017,1999,56148,62.3,,48.1264817981,14.2039858944,0.003873691,0.0025557455,0.0013179454
2057870169,3247,JOHNSON AVENUE      ,Multifamily Housing,2016,1999,56148,68.1,,52.6331748237,15.5027997435,0.0040820688,0.0027961815,0.0012858873
2057870177,3225,JOHNSON AVENUE,Multifamily Housing,2017,1970,60928,69.1,,54.7984621192,14.2809102547,0.0042361476,0.0029099921,0.0013245142
2057870177,3225,JOHNSON AVENUE      ,Multifamily Housing,2016,1970,60928,63.7,,44.9567735688,14.1659253545,0.0038996849,0.0027245273,0.0011751576
2057880074,3210,ARLINGTON AVENUE,Multifamily Housing,2017,1955,80735,77,,62.8942602341,13.3993286679,0.0045841333,0.0033405586,0.0012435747
2057880074,3210,ARLINGTON AVENUE    ,Multifamily Housing,2016,1955,80735,76.5,,46.8641010714,13.1282950393,0.004751347,0.0036625999,0.0010887471
2057880119,3215,NETHERLAND AVENUE,Multifamily Housing,2017,1939,75000,52.8,,45.5672453333,10.78306,0.0034213333,0.00242,0.001
2057880119,3215,NETHERLAND AVENUE   ,Multifamily Housing,2016,1939,75000,56.2,,49.4006653333,10.5317813333,0.0034973333,0.002624,0.0008733333
2057887501,3220,ARLINGTON AVENUE,Multifamily Housing,2017,2008,121472,89.9,,32.7153566254,22.9933301502,0.0038716741,0.0017378491,0.0021338251
2057887501,3220,ARLINGTON AVENUE    ,Multifamily Housing,2016,2008,121472,80.6,,30.5831796628,19.3726570732,0.0032311973,0.0016242426,0.0016069547
2057890015,3206,FAIRFIELD AVENUE,Multifamily Housing,2017,1954,59352,85.4,,73.0088943928,12.4070157703,0.0050293166,0.0038785551,0.0011507616
2057890015,3206,FAIRFIELD AVENUE    ,Multifamily Housing,2016,1954,59352,86.4,,74.6121478636,11.8159758728,0.0049433886,0.0039627982,0.0009805904
2057890024,3240,HENRY HUDSON PKWY E,Multifamily Housing,2017,1938,163197,32.5,,,3.2131025693,0.0024712464,0.0021728341,0.0002984123
2057890024,3240,HENRY HUDSON PKWY E ,Multifamily Housing,2016,1938,163197,4.8,,1.5982113642,3.2324429983,0.0003529477,8.5173134310067E-05,0.0002677745
2057890033,3260,HENRY HUDSON PKWY E,Multifamily Housing,2017,2007,242697,0,,0,0,0,0,0
2057890033,3260,HENRY HUDSON PKWY E ,Multifamily Housing,2016,2007,242697,33.1,,33.1153668978,0,0.0017589834,0.0017589834,0
2057890059,3215,ARLINGTON AVENUE,Multifamily Housing,2017,1958,82000,73.2,,58.4333134146,12.9668268293,0.0043073171,0.0031036585,0.0012036585
2057890059,3215,ARLINGTON AVENUE    ,Multifamily Housing,2016,1958,82000,78.3,,63.6423609756,12.7163756098,0.0044353659,0.0033804878,0.001054878
2057910388,511,WEST 235 STREET,Multifamily Housing,2017,1936,64000,86.5,,28.11914375,11.7338359375,0.0059421875,0.004853125,0.0010890625
2057910388,511,WEST  235 STREET    ,Multifamily Housing,2016,1936,64000,87.8,,,11.128625,0.0065078125,0.005584375,0.0009234375
2057920430,530,WEST 236 STREET,Multifamily Housing,2017,1954,103392,70.8,,68.3747330548,14.1737987465,0.0049471913,0.003631809,0.0013153822
2057920430,530,WEST  236 STREET    ,Multifamily Housing,2016,1954,103392,73.3,,72.1235724234,13.3783184386,0.0049404209,0.0038310508,0.0011093702
2057930467,3555,OXFORD AVENUE,Multifamily Housing,2017,1961,72553,64.5,,50.3314321944,11.9699998622,0.0037848194,0.0026739074,0.001110912
2057930467,3555,OXFORD AVENUE       ,Multifamily Housing,2016,1961,72553,72.5,,57.68031508,12.3463757529,0.004088046,0.003063967,0.0010240789
2057950518,3530,HENRY HUDSON PKWY E,Multifamily Housing,2017,1955,312000,60.6,,47.5895919872,13.0440929487,0.003738141,0.0025275641,0.0012105769
2057950518,3530,HENRY HUDSON PKWY E ,Multifamily Housing,2016,1955,312000,33.5,,20.6256407051,12.9023798077,0.0021657051,0.0010955128,0.0010701923
2057950537,3555,NETHERLAND AVENUE,Multifamily Housing,2017,1939,60792,70.1,,64.4763817608,12.6433543887,0.0045976444,0.0034247927,0.0011728517
2057950537,3555,NETHERLAND AVENUE   ,Multifamily Housing,2016,1939,60792,79.5,,74.8694384129,12.5432836557,0.0050171075,0.003977497,0.0010396105
2057960107,525,WEST 236 STREET,Multifamily Housing,2017,1910,68728,67.1,,55.4444331277,11.6091854848,0.0040216506,0.0029449424,0.0010767082
2057960107,525,WEST  236 STREET    ,Multifamily Housing,2016,1910,68728,74.5,,62.7358398324,11.7865455127,0.0043097428,0.0033319753,0.0009777674
2057960117,3620,OXFORD AVENUE,Multifamily Housing,2017,2005,58542,65,,23.6387260428,41.3161781285,0.0050903625,0.0012555089,0.0038348536
2057960117,3620,OXFORD AVENUE       ,Multifamily Housing,2016,2005,58542,63.8,,20.7287075945,43.0316371152,0.0046701513,0.0011017731,0.0035683783
2057960129,3660,OXFORD AVENUE,Multifamily Housing,2017,1967,106934,69.8,,56.3843136888,13.3783819926,0.0042362579,0.0029953055,0.0012418875
2057960129,3660,OXFORD AVENUE       ,Multifamily Housing,2016,1967,106934,53,,2.9737969215,13.9323601474,0.0039949876,0.0028400696,0.0011558531
2057960135,3656,JOHNSON AVENUE,Multifamily Housing,2017,1932,73911,54.6,,54.2736832136,9.7610342168,0.00378834,0.0028831974,0.0009064957
2057960135,3656,JOHNSON AVENUE      ,Multifamily Housing,2016,1932,73911,59.6,,59.8625481999,10.06512833,0.0040142875,0.0031794997,0.0008347878
2057970213,525,WEST 238 STREET,Multifamily Housing,2017,1926,117929,75.3,,59.1561074884,16.1444258834,0.00464008,0.0031417209,0.0014983592
2057970213,525,WEST  238 STREET    ,Multifamily Housing,2016,1926,117929,69,,53.0539578899,15.9133410781,0.0041380831,0.0028177971,0.001319438
2057980077,545,WEST 236 STREET,Multifamily Housing,2017,1939,90025,54.6,,52.0055562344,11.7247731186,0.0038500417,0.002762566,0.0010885865
2057980077,545,WEST  236 STREET    ,Multifamily Housing,2016,1939,90025,54,,51.6289952791,11.4247897806,0.0036900861,0.0027425715,0.0009475146
2057980086,3640,JOHNSON AVENUE,Multifamily Housing,2017,1954,120650,66.1,,52.2160116038,13.8939237464,0.0040629921,0.0027733112,0.0012896809
2057980086,3640,JOHNSON AVENUE      ,Multifamily Housing,2016,1954,120650,69.3,,32.8711156237,13.5451736428,0.0045661003,0.003443017,0.0011230833
2057990046,3726,HENRY HUDSON PKWY E,Senior Care Community,2017,2000,120000,133.1,,119.3533408333,61.4387458333,0.0120408333,0.0063391667,0.0057016667
2057990046,3726,HENRY HUDSON PKWY E ,Senior Care Community,2016,2000,120000,101.3,,85.1183366667,52.5220508333,0.0088766667,0.0045208333,0.0043558333
2057990073,3601,JOHNSON AVENUE,Multifamily Housing,2017,1955,115597,64.8,,54.8896199728,9.9257688348,0.0038366048,0.0029153006,0.0009213042
2057990073,3601,JOHNSON AVENUE      ,Multifamily Housing,2016,1955,115597,69.5,,59.9111300466,9.589680528,0.0039776119,0.0031817435,0.0007950033
2058000001,3616,HENRY HUDSON PKWY E,Multifamily Housing,2017,1950,207100,56.9,,45.6026079189,11.3247006277,0.0034732014,0.0024220183,0.0010507001
2058000001,3616,HENRY HUDSON PKWY E ,Multifamily Housing,2016,1950,207100,61.4,,50.2536856591,11.1071226461,0.003590536,0.0026692419,0.0009212941
2058021294,6035,BROADWAY,Multifamily Housing,2017,1961,107627,82.8,,66.766797365,16.0186728237,0.0050331237,0.0035465078,0.0014866158
2058021294,6035,BROADWAY            ,Multifamily Housing,2016,1961,107627,78.1,,63.2640173934,14.7973538239,0.0045871389,0.0033606809,0.0012273872
2058030600,4381,POST ROAD,Residence Hall/Dormitory,2017,1990,144307,61.7,,43.4173907018,28.3619845191,0.0049380834,0.0023061944,0.002631889
2058030600,4381,POST ROAD           ,Residence Hall/Dormitory,2016,1990,144307,65.2,,45.7719923496,30.0033380224,0.0049193733,0.0024309285,0.0024884448
2058030801,4481,MANHATTAN COLLEGE PY,Residence Hall/Dormitory,2017,2008,614887,51.7,,7.4249686528,3.173132787,0.0006889071,0.0003943814,0.0002945257
2058030801,4481,MANHATTAN COLLEGE PY,College/University,2016,1922,614887,108,,4.5668872492,20.8978405788,0.0074346994,0.0057015354,0.001733164
2058030960,4410,CAYUGA AVENUE,Multifamily Housing,2017,1931,59000,63.4,,8.268079661,9.4874830508,0.0047067797,0.0038271186,0.000879661
2058030960,4410,CAYUGA AVENUE       ,Multifamily Housing,2016,1931,59000,67.9,,2.1440677966,9.6206254237,0.0050779661,0.004279661,0.0007983051
2058030985,4445,POST ROAD,Multifamily Housing,2017,1940,62088,85.9,,3.0920789847,12.2524755186,0.0065391058,0.0054020101,0.0011370957
2058030985,4445,POST ROAD           ,Multifamily Housing,2016,1940,62088,74.6,,3.1714179874,13.060775029,0.0055807886,0.0044968432,0.0010839454
2058041150,4499,WALDO AVENUE,Senior Care Community,2017,1928,135135,117.9,,4.4977237577,28.7836600437,0.0091922892,0.0065216265,0.0026714027
2058041150,4499,WALDO AVENUE        ,Senior Care Community,2016,1928,135135,100.4,,4.1454841455,27.8545017945,0.0076079476,0.0052976653,0.0023102823
2058141155,210,WEST 251 STREET,Multifamily Housing,2017,1960,75000,88.8,,72.6146613333,16.1973093333,0.00536,0.0038573333,0.0015026667
2058141195,6141,BROADWAY,Multifamily Housing,2017,1961,90000,84.9,,5.5448522222,21.2526544444,0.0065688889,0.0045966667,0.0019722222
2058141195,6141,BROADWAY            ,Multifamily Housing,2016,1961,90000,80.2,,6.1035555556,21.4650066667,0.0059977778,0.0042177778,0.00178
2058251554,6225,BROADWAY,Multifamily Housing,2017,1950,78825,73.3,,5.9950523311,12.1146844275,0.0061947352,0.0050707263,0.0011240089
2058251554,6225,BROADWAY            ,Multifamily Housing,2016,1950,78825,71.9,,5.991246432,11.9590853156,0.0059562322,0.0049654297,0.000992071
2058261685,255,FIELDSTON TERRACE,Multifamily Housing,2017,1965,85523,82.7,,2.843679478,12.9415665961,0.0063924324,0.0051915859,0.0012008466
2058261685,255,FIELDSTON TERRACE   ,Multifamily Housing,2016,1965,85523,94.5,,3.3160670229,12.8596213884,0.0071431077,0.0060767279,0.0010663798
2058271620,244,FIELDSTON TERRACE,Multifamily Housing,2017,1961,63237,83.7,,71.7518240903,16.9447918149,0.0053829246,0.00381106,0.0015718646
2058271620,244,FIELDSTON TERRACE   ,Multifamily Housing,2016,1961,63237,94.6,,,16.774832772,0.00768063,0.0062890396,0.0013915904
2058363250,5235,POST ROAD,Multifamily Housing,2017,1964,57414,95.6,,2.7580955864,18.6108841049,0.0074581113,0.0057320514,0.0017278016
2058363250,5235,POST ROAD           ,Multifamily Housing,2016,1964,57414,106.2,,2.8560978159,18.2079109625,0.0080712021,0.0065611175,0.0015100846
2058451799,5400,FIELDSTON ROAD      ,Multifamily Housing,2016,1939,151500,83.4,,3.0408719472,11.6407135314,0.0073491749,0.0063834983,0.0009656766
2058451825,5500,FIELDSTON ROAD,Multifamily Housing,2017,1960,263206,73.5,,2.3648017142,14.6239056101,0.0057905215,0.0044334096,0.0013571119
2058451825,5500,FIELDSTON ROAD      ,Multifamily Housing,2016,1960,263206,71.6,,2.314321862,15.747905063,0.0055093729,0.0042031717,0.0013062012
2058451863,5425,VALLES AVENUE,Multifamily Housing,2017,1965,110000,79.8,,3.4240054545,16.7476709091,0.0068518182,0.0052981818,0.0015545455
2058451863,5425,VALLES AVENUE       ,Multifamily Housing,2016,1965,110000,85.4,,3.5360836364,16.30368,0.00715,0.0057972727,0.0013518182
2058512105,6425,BROADWAY,Multifamily Housing,2017,1974,52100,85.9,,69.6046065259,20.5461996161,0.0056046065,0.003696737,0.0019059501
2058512105,6425,BROADWAY            ,Multifamily Housing,2016,1974,52100,54.1,,36.9136257198,19.9239827255,0.0036122841,0.0019616123,0.0016525912
2058560378,6485,BROADWAY,Multifamily Housing,2017,1961,127000,78.8,,57.8774110236,15.7642748031,0.0049267717,0.0034637795,0.0014629921
2058577501,5775,MOSHOLU AVENUE,Multifamily Housing,2017,1962,71146,89.5,,56.6736007646,13.2301436483,0.0042377646,0.0030107104,0.0012270542
2058640516,6555,BROADWAY,Multifamily Housing,2017,1961,62570,89.9,,72.134695541,17.7748521656,0.0054802621,0.0038309094,0.0016493527
2058640516,6555,BROADWAY            ,Multifamily Housing,2016,1961,62570,108.9,,86.9655761547,18.2762090459,0.0064056257,0.0048905226,0.0015151031
2058640526,6535,BROADWAY,Multifamily Housing,2017,1969,60829,72.8,,59.1348994723,13.6817340413,0.0044107251,0.0031415936,0.0012691315
2058640526,6535,BROADWAY            ,Multifamily Housing,2016,1969,60829,89.6,,70.6554439494,13.7360633908,0.0052787322,0.0041394729,0.0011392592
2058721054,6585,BROADWAY,Senior Care Community,2017,1968,59499,168.5,,108.0556463134,56.876794568,0.0112758198,0.0059967394,0.0052773996
2058721054,6585,BROADWAY            ,Senior Care Community,2016,1968,59499,164.7,,106.0294021748,56.2796399939,0.0104707642,0.0058034589,0.0046673053
2058731042,6601,BROADWAY,Multifamily Housing,2017,1958,92640,63.1,,50.7162877807,12.4180688687,0.0038460708,0.0026943005,0.0011528497
2058731042,6601,BROADWAY            ,Multifamily Housing,2016,1958,92640,74.5,,51.8551360104,12.8406919257,0.004548791,0.003484456,0.0010654145
2058811086,6655,BROADWAY,Multifamily Housing,2017,1929,95000,88.2,,76.9989505263,11.1532894737,0.0051252632,0.0040894737,0.0010347368
2058811088,6645,BROADWAY,Multifamily Housing,2017,1959,54635,24.5,,3.7283792441,20.778072664,0.0021268418,0.0001976755,0.001927336
2058811088,6645,BROADWAY            ,Multifamily Housing,2016,1959,54635,124.8,,2.6461242793,20.6953509655,0.0094939142,0.0077788963,0.0017168482
2058871348,6200,RIVERDALE AVENUE,Multifamily Housing,2017,1959,62601,88.6,,34.7463970224,18.5582259069,0.0061868021,0.0044647849,0.0017220172
2058871348,6200,RIVERDALE AVENUE    ,Multifamily Housing,2016,1959,62601,93.8,,4.1094854715,17.8747943324,0.0070302391,0.0055478347,0.0014824044
2058911601,6300,RIVERDALE AVENUE,Multifamily Housing,2017,1962,80000,67.7,,55.43742125,12.2507125,0.00408125,0.002945,0.00113625
2058911601,6300,RIVERDALE AVENUE    ,Multifamily Housing,2016,1962,80000,68.9,,57.03624625,11.85273375,0.0040125,0.00303,0.0009825
2059020193,3515,HENRY HUDSON PKWY W,Multifamily Housing,2017,1954,104000,96.2,,66.6774605769,17.5481355769,0.0060567308,0.0044278846,0.0016288462
2059020193,3515,HENRY HUDSON PKWY W ,Multifamily Housing,2016,1954,104000,90.3,,79.4592894231,10.8117615385,0.0051173077,0.0042201923,0.0008971154
2059030283,3611,HENRY HUDSON PKWY W,Multifamily Housing,2017,1951,134000,80.3,,62.8612604478,17.3870529851,0.0049522388,0.003338806,0.0016134328
2059030283,3611,HENRY HUDSON PKWY W ,Multifamily Housing,2016,1951,134000,90.5,,73.3214529851,17.206488806,0.0053216418,0.0038947761,0.0014268657
2059037501,640,WEST 237 STREET,Multifamily Housing,2017,2006,166379,101,,47.1035647528,20.425831986,0.0043971895,0.0025021187,0.0018956719
2059037501,640,WEST  237 STREET    ,Multifamily Housing,2016,2008,166379,110.1,,55.6280305808,17.9830014605,0.0044458736,0.0029546998,0.0014911738
2059040086,3755,HENRY HUDSON PKWY W,Multifamily Housing,2017,1961,151800,67.3,,52.1073372859,15.1723089592,0.0041758893,0.0027674572,0.0014077734
2059040086,3755,HENRY HUDSON PKWY W ,Multifamily Housing,2016,1961,151800,83.9,,56.1435013175,14.7351152833,0.005187747,0.0039650856,0.0012220026
2059040100,3725,HENRY HUDSON PKWY W,Multifamily Housing,2017,1952,116424,156.7,,141.3410078678,16.2229712087,0.009188827,0.0076831238,0.0015057033
2059040100,3725,HENRY HUDSON PKWY W ,Multifamily Housing,2016,1952,116424,105263.6,,107417.460329485,16.0568499622,5.7067881193,5.7054567787,0.0013313406
2059040246,3701,HENRY HUDSON PKWY W,Multifamily Housing,2017,1954,82500,70.1,,55.9396993939,13.7560206061,0.0042472727,0.0029709091,0.0012763636
2059040246,3701,HENRY HUDSON PKWY W ,Multifamily Housing,2016,1954,82500,74.7,,60.7681139394,13.4769030303,0.0043454545,0.0032278788,0.0011175758
2059040267,600,WEST 239 STREET,Multifamily Housing,2017,1956,98681,77.7,,71.0933523171,14.4202957003,0.0051144597,0.0037758028,0.0013386569
2059040267,600,WEST  239 STREET    ,Multifamily Housing,2016,1956,98681,83,,77.051453674,14.2495151042,0.0052745716,0.0040929865,0.0011815851
2059060331,3720,INDEPENDENCE AVENUE,Multifamily Housing,2017,1954,72594,60.8,,47.5554274458,13.2168402347,0.0037523762,0.0025263796,0.0012259966
2059060331,3720,INDEPENDENCE AVENUE ,Multifamily Housing,2016,1954,72594,70.2,,57.0289679588,13.1269829462,0.0041174202,0.003029176,0.0010882442
2059070352,3800,INDEPENDENCE AVENUE,Multifamily Housing,2017,1970,84925,77.1,,62.0385457757,15.0665999411,0.0046935531,0.0032946718,0.0013977039
2059070352,3800,INDEPENDENCE AVENUE ,Multifamily Housing,2016,1970,84925,101,,60.910095967,14.8722143067,0.0063397115,0.0051056815,0.0012328525
2059080203,645,WEST 239 STREET,Multifamily Housing,2017,1953,65766,81.3,,63.4335203601,10.4046650245,0.0043350668,0.0033695222,0.0009655445
2059080203,645,WEST  239 STREET    ,Multifamily Housing,2016,1953,65766,74.6,,57.8669555697,9.9472523796,0.003898671,0.0030730165,0.0008256546
2059080210,3935,BLACKSTONE AVENUE,Multifamily Housing,2017,1963,180000,84.5,,58.9095477778,13.15946,0.00435,0.0031288889,0.0012211111
2059080210,3935,BLACKSTONE AVENUE   ,Multifamily Housing,2016,1963,180000,83.9,,58.6860216667,12.8784266667,0.004185,0.0031172222,0.0010683333
2059090152,611,WEST 239 STREET,Multifamily Housing,2017,1954,64520,91.2,,75.7704897706,15.3693490391,0.0054510229,0.0040251085,0.0014259144
2059090152,611,WEST  239 STREET    ,Multifamily Housing,2016,1954,64520,103.1,,89.0031819591,14.122250465,0.0058989461,0.0047272164,0.0011717297
2059090163,3950,BLACKSTONE AVENUE,Multifamily Housing,2017,1959,237000,72.2,,58.6405059072,13.5754696203,0.0043746835,0.0031147679,0.0012599156
2059090163,3950,BLACKSTONE AVENUE   ,Multifamily Housing,2016,1959,237000,71.8,,57.918564135,13.9048075949,0.0042295359,0.0030763713,0.0011531646
2059090825,630,WEST 246 STREET,Multifamily Housing,2017,1958,443283,102.1,,0,12.1480632012,0.0063902744,0.005262778,0.0011272708
2059090825,630,WEST  246 STREET    ,Multifamily Housing,2016,1958,443283,115.8,,0,11.7948515959,0.0071502855,0.0061719037,0.0009781562
2059090970,4555,HENRY HUDSON PKWY W,Multifamily Housing,2017,1953,217360,77.3,,2.2789956754,15.3305332168,0.0054504049,0.0040274199,0.0014225248
2059090970,4555,HENRY HUDSON PKWY W ,Multifamily Housing,2016,1953,217360,79.7,,2.315756809,14.7253174457,0.0054591461,0.0042376702,0.0012210158
2059090977,4525,HENRY HUDSON PKWY W,Multifamily Housing,2017,1953,201511,85,,2.452208068,16.843184243,0.0059068736,0.0043441797,0.0015631901
2059090977,4525,HENRY HUDSON PKWY W ,Multifamily Housing,2016,1953,201511,87.7,,2.5239584936,16.1597490956,0.0059128286,0.0045724551,0.0013403735
2059111102,4601,HENRY HUDSON PKWY W,Multifamily Housing,2017,1951,57250,159.4,,147.8930620087,15.086419214,0.0092558952,0.0078550218,0.0014008734
